commit	subject	similarity	old_path	new_path
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	079	sources/sources/com/tsf/shell/f/i/c/a/a/d.java	sources/sources/com/tsf/shell/f/i/c/a/a/TextureElementD.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	095	sources/sources/com/tsf/shell/f/i/c/a/a/e.java	sources/sources/com/tsf/shell/f/i/c/a/a/TextureElementE.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	095	sources/sources/com/tsf/shell/f/i/c/a/a/f.java	sources/sources/com/tsf/shell/f/i/c/a/a/TextureElementF.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	094	sources/sources/com/tsf/shell/f/i/c/a/a/g.java	sources/sources/com/tsf/shell/f/i/c/a/a/TextureElementG.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	092	sources/sources/com/tsf/shell/f/i/c/a/a/h.java	sources/sources/com/tsf/shell/f/i/c/a/a/TextureElementH.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	098	sources/sources/com/tsf/shell/f/i/c/a/b/a.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentA.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	094	sources/sources/com/tsf/shell/f/i/c/a/b/b.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentB.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	063	sources/sources/com/tsf/shell/f/i/c/a/b/c.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentC.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	096	sources/sources/com/tsf/shell/f/i/c/a/b/d.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentD.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	068	sources/sources/com/tsf/shell/f/i/c/a/b/e.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentE.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	051	sources/sources/com/tsf/shell/f/i/c/a/b/f.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentF.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	042	sources/sources/com/tsf/shell/f/i/c/a/b/g.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentG.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	093	sources/sources/com/tsf/shell/f/i/c/a/b/h.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentH.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	049	sources/sources/com/tsf/shell/f/i/c/a/b/i.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentI.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	051	sources/sources/com/tsf/shell/f/i/c/a/b/j.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentJ.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	071	sources/sources/com/tsf/shell/f/i/c/a/b/k.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentK.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	082	sources/sources/com/tsf/shell/f/i/c/a/b/l.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentL.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	071	sources/sources/com/tsf/shell/f/i/c/a/b/m.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentM.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	046	sources/sources/com/tsf/shell/f/i/c/a/b/n.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentN.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	071	sources/sources/com/tsf/shell/f/i/c/a/b/o.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentO.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	050	sources/sources/com/tsf/shell/f/i/c/a/b/p.java	sources/sources/com/tsf/shell/f/i/c/a/b/SceneComponentP.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	094	sources/sources/com/tsf/shell/f/i/c/a/c/a.java	sources/sources/com/tsf/shell/f/i/c/a/c/SceneRendererA.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	078	sources/sources/com/tsf/shell/f/i/c/a/c/b.java	sources/sources/com/tsf/shell/f/i/c/a/c/SceneRendererB.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	064	sources/sources/com/tsf/shell/f/i/c/a/c/c.java	sources/sources/com/tsf/shell/f/i/c/a/c/SceneRendererC.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	095	sources/sources/com/tsf/shell/f/i/c/a/c/d.java	sources/sources/com/tsf/shell/f/i/c/a/c/SceneRendererD.java
6c6cc1bfe675a629149401131aecc48dddabccb8	refactor: restructure shell framework components by introducing scene nodes and alignment engine while pruning legacy classes	096	sources/sources/com/tsf/shell/f/i/c/a/c/e.java	sources/sources/com/tsf/shell/f/i/c/a/c/SceneRendererE.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	090	sources/sources/com/tsf/shell/f/e/g.java	sources/sources/com/tsf/shell/f/e/AlignmentBackKeyHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	085	sources/sources/com/tsf/shell/f/e/A.java	sources/sources/com/tsf/shell/f/e/AlignmentOverlay.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	088	sources/sources/com/tsf/shell/f/e/q.java	sources/sources/com/tsf/shell/f/e/AlignmentResizeListener.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	094	sources/sources/com/tsf/shell/f/e/k.java	sources/sources/com/tsf/shell/f/e/CircleDotNode.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	084	sources/sources/com/tsf/shell/f/e/m.java	sources/sources/com/tsf/shell/f/e/ILassoSelectable.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	093	sources/sources/com/tsf/shell/f/e/F.java	sources/sources/com/tsf/shell/f/e/ILayoutItem.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	092	sources/sources/com/tsf/shell/f/e/E.java	sources/sources/com/tsf/shell/f/e/ItemTrailContainer.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	081	sources/sources/com/tsf/shell/f/e/n.java	sources/sources/com/tsf/shell/f/e/LassoContextMenu.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	096	sources/sources/com/tsf/shell/f/e/H.java	sources/sources/com/tsf/shell/f/e/LassoSelectionHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	094	sources/sources/com/tsf/shell/f/e/o.java	sources/sources/com/tsf/shell/f/e/MenuBitmapRenderer.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	075	sources/sources/com/tsf/shell/f/e/D.java	sources/sources/com/tsf/shell/f/e/ObjectPool.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	091	sources/sources/com/tsf/shell/f/e/j.java	sources/sources/com/tsf/shell/f/e/PageIndicatorStrip.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	094	sources/sources/com/tsf/shell/f/e/r.java	sources/sources/com/tsf/shell/f/e/PageNumberBadge.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	093	sources/sources/com/tsf/shell/f/e/I.java	sources/sources/com/tsf/shell/f/e/SelectionFrame.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	098	sources/sources/com/tsf/shell/f/e/C.java	sources/sources/com/tsf/shell/f/e/SpringEasing.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	080	sources/sources/com/tsf/shell/f/e/p.java	sources/sources/com/tsf/shell/f/e/StubPlaceholder.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	093	sources/sources/com/tsf/shell/f/e/l.java	sources/sources/com/tsf/shell/f/e/ToggleRowItem.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	093	sources/sources/com/tsf/shell/f/e/t.java	sources/sources/com/tsf/shell/f/e/WidgetFreeResizeController.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	091	sources/sources/com/tsf/shell/f/e/s.java	sources/sources/com/tsf/shell/f/e/WidgetMatchResizeController.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	095	sources/sources/com/tsf/shell/f/e/B.java	sources/sources/com/tsf/shell/f/e/WidgetResizeResources.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	090	sources/sources/com/tsf/shell/f/e/_a/a.java	sources/sources/com/tsf/shell/f/e/_a/DropTarget.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	077	sources/sources/com/tsf/shell/f/e/_a/d.java	sources/sources/com/tsf/shell/f/e/_a/DropTargetIndicator.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	080	sources/sources/com/tsf/shell/f/e/_a/c.java	sources/sources/com/tsf/shell/f/e/_a/DropTargetItem.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	080	sources/sources/com/tsf/shell/f/e/_a/b.java	sources/sources/com/tsf/shell/f/e/_a/DropTargetKeyHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	088	sources/sources/com/tsf/shell/f/e/_b/a.java	sources/sources/com/tsf/shell/f/e/_b/OverlayBackground.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	096	sources/sources/com/tsf/shell/f/e/_b/d.java	sources/sources/com/tsf/shell/f/e/_b/OverlayConfig.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	083	sources/sources/com/tsf/shell/f/e/_b/b.java	sources/sources/com/tsf/shell/f/e/_b/OverlayEffect.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	089	sources/sources/com/tsf/shell/f/e/_b/c.java	sources/sources/com/tsf/shell/f/e/_b/OverlayGradient.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	097	sources/sources/com/tsf/shell/f/e/_b/e.java	sources/sources/com/tsf/shell/f/e/_b/OverlayProperty.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	096	sources/sources/com/tsf/shell/f/e/_b/f.java	sources/sources/com/tsf/shell/f/e/_b/OverlayShader.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	096	sources/sources/com/tsf/shell/f/e/_c/A.java	sources/sources/com/tsf/shell/f/e/_c/PageSnapshotRenderer.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	098	sources/sources/com/tsf/shell/f/e/_c/b.java	sources/sources/com/tsf/shell/f/e/_c/SnapshotItem.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	095	sources/sources/com/tsf/shell/f/e/_e/b.java	sources/sources/com/tsf/shell/f/e/_e/SelectionCallback.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	079	sources/sources/com/tsf/shell/f/e/_e/a.java	sources/sources/com/tsf/shell/f/e/_e/SelectionIndicator.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	058	sources/sources/com/tsf/shell/f/e/_e/c.java	sources/sources/com/tsf/shell/f/e/_e/SelectionState.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	065	sources/sources/com/tsf/shell/f/e/_e/C0133a.java	sources/sources/com/tsf/shell/f/e/_e/WorkspaceData.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	063	sources/sources/com/tsf/shell/f/e/_e/f.java	sources/sources/com/tsf/shell/f/e/_e/WorkspaceTask.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	097	sources/sources/com/tsf/shell/f/e/_f/b.java	sources/sources/com/tsf/shell/f/e/_f/EditTarget.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	090	sources/sources/com/tsf/shell/f/e/_f/a.java	sources/sources/com/tsf/shell/f/e/_f/WorkspaceEditor.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	088	sources/sources/com/tsf/shell/f/e/_g/A.java	sources/sources/com/tsf/shell/f/e/_g/MenuClassButton.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	094	sources/sources/com/tsf/shell/f/e/_g/b.java	sources/sources/com/tsf/shell/f/e/_g/MenuContainer.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	096	sources/sources/com/tsf/shell/f/e/_g/e.java	sources/sources/com/tsf/shell/f/e/_g/MenuExpandItem.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	090	sources/sources/com/tsf/shell/f/e/_g/c.java	sources/sources/com/tsf/shell/f/e/_g/MenuItemHeader.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	095	sources/sources/com/tsf/shell/f/e/_g/d.java	sources/sources/com/tsf/shell/f/e/_g/MenuOverlay.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	096	sources/sources/com/tsf/shell/f/e/_h/b.java	sources/sources/com/tsf/shell/f/e/_h/IconEditorHelper.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	090	sources/sources/com/tsf/shell/f/e/_h/a.java	sources/sources/com/tsf/shell/f/e/_h/PhotoSelectorHelper.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	088	sources/sources/com/tsf/shell/f/e/_i/c.java	sources/sources/com/tsf/shell/f/e/_i/GridLayoutCache.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	092	sources/sources/com/tsf/shell/f/e/_i/b.java	sources/sources/com/tsf/shell/f/e/_i/GridLayoutCell.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	098	sources/sources/com/tsf/shell/f/e/_i/d.java	sources/sources/com/tsf/shell/f/e/_i/GridLayoutConfig.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	075	sources/sources/com/tsf/shell/f/e/_i/a.java	sources/sources/com/tsf/shell/f/e/_i/GridLayoutStrategy.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	093	sources/sources/com/tsf/shell/f/i/e.java	sources/sources/com/tsf/shell/f/i/ItemStubHelper.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	087	sources/sources/com/tsf/shell/f/i/A.java	sources/sources/com/tsf/shell/f/i/MultiSelectController.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	078	sources/sources/com/tsf/shell/f/i/_a/b.java	sources/sources/com/tsf/shell/f/i/_a/WidgetDragHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	074	sources/sources/com/tsf/shell/f/i/_a/d.java	sources/sources/com/tsf/shell/f/i/_a/WidgetItemDropHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	089	sources/sources/com/tsf/shell/f/i/_a/c.java	sources/sources/com/tsf/shell/f/i/_a/WidgetItemTouchHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	097	sources/sources/com/tsf/shell/f/i/_a/a.java	sources/sources/com/tsf/shell/f/i/_a/WidgetWallpaperHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	084	sources/sources/com/tsf/shell/f/i/_c/A.java	sources/sources/com/tsf/shell/f/i/_c/AnimatedWidgetGroup.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	085	sources/sources/com/tsf/shell/f/i/_c/b.java	sources/sources/com/tsf/shell/f/i/_c/DeferredWidgetGroup.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	084	sources/sources/com/tsf/shell/f/i/_c/c.java	sources/sources/com/tsf/shell/f/i/_c/FolderWidgetGroup.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	091	sources/sources/com/tsf/shell/f/i/_c/d.java	sources/sources/com/tsf/shell/f/i/_c/PendingWidgetGroup.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	081	sources/sources/com/tsf/shell/f/i/_c/g.java	sources/sources/com/tsf/shell/f/i/_c/WidgetGroupBase.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	095	sources/sources/com/tsf/shell/f/i/_c/e.java	sources/sources/com/tsf/shell/f/i/_c/WidgetLabelProvider.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	081	sources/sources/com/tsf/shell/f/i/_c/f.java	sources/sources/com/tsf/shell/f/i/_c/WidgetPreviewLabel.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	074	sources/sources/com/tsf/shell/f/i/a/d.java	sources/sources/com/tsf/shell/f/i/a/PageItemDropHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	090	sources/sources/com/tsf/shell/f/i/a/c.java	sources/sources/com/tsf/shell/f/i/a/PageItemTouchHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	078	sources/sources/com/tsf/shell/f/i/a/b.java	sources/sources/com/tsf/shell/f/i/a/WallpaperDragHandler.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	085	sources/sources/com/tsf/shell/f/i/c/A.java	sources/sources/com/tsf/shell/f/i/c/AnimatedItemGroup.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	081	sources/sources/com/tsf/shell/f/i/c/f.java	sources/sources/com/tsf/shell/f/i/c/AppPreviewLabel.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	086	sources/sources/com/tsf/shell/f/i/c/b.java	sources/sources/com/tsf/shell/f/i/c/DeferredItemGroup.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	084	sources/sources/com/tsf/shell/f/i/c/c.java	sources/sources/com/tsf/shell/f/i/c/FolderItemGroup.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	082	sources/sources/com/tsf/shell/f/i/c/g.java	sources/sources/com/tsf/shell/f/i/c/ItemGroupBase.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	096	sources/sources/com/tsf/shell/f/i/c/e.java	sources/sources/com/tsf/shell/f/i/c/ItemLabelProvider.java
7e0852cf1198fbb9456bc6134b8e607907c5a10d	refactor: modularize workspace layout, widget handling, and overlay components through extensive package restructuring and class additions	092	sources/sources/com/tsf/shell/f/i/c/d.java	sources/sources/com/tsf/shell/f/i/c/PendingItemGroup.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	097	sources/sources/com/tsf/shell/f/e/c/a/b.java	sources/sources/com/tsf/shell/f/e/c/a/PageContainer.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	096	sources/sources/com/tsf/shell/f/e/c/a/a.java	sources/sources/com/tsf/shell/f/e/c/a/PageFrame.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	093	sources/sources/com/tsf/shell/f/e/c/a/c.java	sources/sources/com/tsf/shell/f/e/c/a/ScrollManager.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	096	sources/sources/com/tsf/shell/f/e/c/a/e.java	sources/sources/com/tsf/shell/f/e/c/a/ScrollOffset.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	068	sources/sources/com/tsf/shell/f/f/i.java	sources/sources/com/tsf/shell/f/f/ItemPageTransition.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	096	sources/sources/com/tsf/shell/f/f/l.java	sources/sources/com/tsf/shell/f/f/PageTransitionEffect.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	076	sources/sources/com/tsf/shell/f/f/e.java	sources/sources/com/tsf/shell/f/f/TransitionConfig.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	091	sources/sources/com/tsf/shell/f/f/C.java	sources/sources/com/tsf/shell/f/f/TransitionManager.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	097	sources/sources/com/tsf/shell/f/f/f.java	sources/sources/com/tsf/shell/f/f/TransitionRenderer.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	094	sources/sources/com/tsf/shell/f/f/b/A.java	sources/sources/com/tsf/shell/f/f/b/ClothTransition.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	073	sources/sources/com/tsf/shell/f/f/b/b.java	sources/sources/com/tsf/shell/f/f/b/CrossfadeTransition.java
c79d40f77e6b3e2e2299ae8a499327419313f589	refactor: replace obfuscated transition classes with modular implementation using new TransitionManager and specific transition effect types	083	sources/sources/com/tsf/shell/f/f/b/c.java	sources/sources/com/tsf/shell/f/f/b/CubeInsideTransition.java
